"ID","ID_RD","Tree_type","Vegetation_type","location_group","Ecoregion_Udvardy","Ecoregion_WWF","Division_Bailey","Zone_Holdridge","Bioecological_zones_Bangladesh_IUCN","Speciesgroup_ID","DBH_cm","H_m","Collar_girth","CD_m","Veg_Component","B","Bd","Bg","Bt","L","Rb","Rf","Rm","S","T","F","F_Bole_kg","F_Branch_kg","F_Foliage_kg","F_Foliage_and_twigs_kg","F_Bark_kg","F_Fruit_kg","F_Stump_kg","F_Buttress_kg","F_Roots_kg","Volume_m3","Volume_bole_m3","WD_AVG_gcm3","D_Bole_kg","D_Foliage_g","D_Foliage_kg","D_Branch_g","D_Branch_kg","D_Bark_g","D_Bark_kg","D_Stem_with_Bark_g","D_Stem_without_Bark_g","D_Stem_without_Bark_kg","D_Stump_kg","D_Buttress_kg","D_Roots_kg","ABG_g","ABG_kg","BGB_kg","ID_Reference","Contributor","Remark"
307,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","3.93","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","49.37","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
308,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","3.77","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","34.85","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
309,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","3.77","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","34.85","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
310,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","6.28","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","85.67","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
311,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","7.69","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","259.91","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
312,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","6.28","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","151.01","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
313,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","6.91","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","147.38","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
314,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","11.62","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","535.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
315,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","7.22","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100.19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
316,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","7.85","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","256.28","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
317,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","9.89","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","288.95","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
318,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","11.93","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","180.05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
319,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","16.64","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","586.61","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
320,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","16.33","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","767","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
321,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","12.87","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","710.03","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
322,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","15.07","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","942.35","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
323,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","19.15","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1269.05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
324,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","18.84","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1341.65","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
325,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","14.13","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","535.79","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
326,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","12.25","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","339.77","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
327,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","12.56","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","637.43","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
328,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","13.19","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","506.75","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
329,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","16.64","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","978.65","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
330,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","12.56","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","506.75","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
331,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","12.56","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","499.49","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
332,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","17.27","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","906.05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
333,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","12","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","450.12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
334,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","11","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","413.82","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
335,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","12","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","689.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
336,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","11","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","217.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
337,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","10.8","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","258.96","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
338,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","9.6","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","99.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
339,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","8.8","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","179.28","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
340,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","10.5","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","132.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
341,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","9.2","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","185.92","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
342,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","18.2","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","567","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
343,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","23.7","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1233","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
344,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","21.8","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","987","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
345,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","22.6","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","897","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
346,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","20.1","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","776","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
347,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","27.4","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1567","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
348,2,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","23.8","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1023","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
349,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","6.91","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","132.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
350,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","11.62","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","367.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
351,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","5.65","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
352,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","3.77","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
353,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","8.16","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","234.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
354,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","10.36","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","377.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
355,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","3.93","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
356,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","3.77","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
357,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","3.77","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
358,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","6.28","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","45.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
359,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","7.69","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","239.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
360,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","6.28","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","142.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
361,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","6.91","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","91.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
362,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","11.62","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","765","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
363,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","7.22","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","91.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
364,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","7.85","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","204","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
365,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","9.89","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","214.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
366,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","11.93","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","153","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
367,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","16.64","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1142.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
368,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","16.33","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1468.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
369,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","12.87","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","918","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
370,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","15.07","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1315.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
371,3,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",26,"","","19.15","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2896.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",7,"1","NA"
