"THANAME","UNINAME","DIV_CODE_1","DIST_COD_1","UPZ_CODE_1","UNI_CODE_1","Area_uni_m","ID"
"Nesarabad (Swarupkati)","Ward No-07",10,1079,107987,10798707,689124.16253908,6361
"Nesarabad (Swarupkati)","Ward No-08",10,1079,107987,10798708,412930.77891437,6362
"Nesarabad (Swarupkati)","Ward No-09",10,1079,107987,10798709,552011.23178598,6363
"Pirojpur Sadar","Durgapur",10,1079,107980,10798017,19501976.8823258,6364
"Pirojpur Sadar","Kadamtala Union",10,1079,107980,10798025,20806771.2734073,6365
"Pirojpur Sadar","Kalakhali",10,1079,107980,10798034,15238427.3695652,6366
"Pirojpur Sadar","Sariktala Dumritala",10,1079,107980,10798077,18804164.5919373,6367
"Pirojpur Sadar","Shankarpasha",10,1079,107980,10798069,22713188.0792105,6368
"Pirojpur Sadar","Sikdar Mallik",10,1079,107980,10798086,24900450.2995672,6369
"Pirojpur Sadar","Tona",10,1079,107980,10798094,13964862.2436383,6370
"Pirojpur Sadar","Ward No-01",10,1079,107980,10798001,4508371.81790681,6371
"Pirojpur Sadar","Ward No-02",10,1079,107980,10798002,3564736.44656895,6372
"Pirojpur Sadar","Ward No-03",10,1079,107980,10798003,4070119.3479483,6373
"Pirojpur Sadar","Ward No-04",10,1079,107980,10798004,1842771.17730309,6374
"Pirojpur Sadar","Ward No-05",10,1079,107980,10798005,1145292.41781536,6375
"Pirojpur Sadar","Ward No-06",10,1079,107980,10798006,3741592.39123504,6376
"Pirojpur Sadar","Ward No-07",10,1079,107980,10798007,926399.16764443,6377
"Pirojpur Sadar","Ward No-08",10,1079,107980,10798008,3615528.49222892,6378
"Pirojpur Sadar","Ward No-09",10,1079,107980,10798009,4819091.46307175,6379
"Zianagar","Bali Para",10,1079,107990,10799015,40705000.9758195,6380
"Zianagar","Parerhat",10,1079,107990,10799043,22802804.2027823,6381
"Zianagar","Pattashi",10,1079,107990,10799051,35668976.631432,6382
"Balia Kandi","Baharpur",30,3082,308207,30820717,38437159.7976522,6383
"Balia Kandi","Baliakandi",30,3082,308207,30820719,25711182.202701,6384
"Balia Kandi","Islampur",30,3082,308207,30820747,33962238.9911155,6385
"Balia Kandi","Jamalpur",30,3082,308207,30820757,39685296.6803175,6386
"Balia Kandi","Jangal",30,3082,308207,30820766,30173422.5466068,6387
"Balia Kandi","Narua",30,3082,308207,30820785,25156304.4647181,6388
"Balia Kandi","Nawabpur",30,3082,308207,30820795,38670104.734997,6389
"Goalandaghat","Chhota Bhakla",30,3082,308229,30822919,11304043.1058668,6390
"Goalandaghat","Daulatdia",30,3082,308229,30822938,64759753.0731091,6391
"Goalandaghat","Debagram",30,3082,308229,30822957,26283195.2554399,6392
"Goalandaghat","Ujan Char",30,3082,308229,30822976,39678764.8773606,6393
"Goalandaghat","Ward No-01",30,3082,308229,30822901,1641272.49313748,6394
"Goalandaghat","Ward No-02",30,3082,308229,30822902,1769402.18503012,6395
"Goalandaghat","Ward No-03",30,3082,308229,30822903,688978.62472059,6396
"Goalandaghat","Ward No-04",30,3082,308229,30822904,300242.86578765,6397
"Goalandaghat","Ward No-05",30,3082,308229,30822905,223831.89047019,6398
"Goalandaghat","Ward No-06",30,3082,308229,30822906,176490.74582467,6399
"Goalandaghat","Ward No-07",30,3082,308229,30822907,457212.60720469,6400
"Goalandaghat","Ward No-08",30,3082,308229,30822908,765937.60435319,6401
"Goalandaghat","Ward No-09",30,3082,308229,30822909,459335.95454189,6402
"Kalukhali","Boalia",30,3082,308247,30824718,23346161.7802034,6403
"Kalukhali","Kalikapur",30,3082,308247,30824730,11919858.6699953,6404
"Kalukhali","Madapur",30,3082,308247,30824760,22430452.9343458,6405
"Kalukhali","Majhbari",30,3082,308247,30824755,23017433.9486086,6406
"Kalukhali","Mrigi",30,3082,308247,30824770,24289514.0944344,6407
"Kalukhali","Ratandia",30,3082,308247,30824785,35146618.8787986,6408
"Kalukhali","Saorail",30,3082,308247,30824795,26735975.7853923,6409
"Pangsha","Babupara",30,3082,308273,30827375,14266739.2476272,6410
"Pangsha","Bahadurpur",30,3082,308273,30827316,28467350.8703979,6411
"Pangsha","Habaspur",30,3082,308273,30827320,51522058.1517014,6412
"Pangsha","Jashai",30,3082,308273,30827325,18273251.1611018,6413
"Pangsha","Kalimahar",30,3082,308273,30827335,19836389.8652043,6415
"Pangsha","Kasba Majhail",30,3082,308273,30827340,29473341.9088829,6416
"Pangsha","Machh Para",30,3082,308273,30827350,20812553.7885448,6417
"Pangsha","Maurat",30,3082,308273,30827365,21987455.0974617,6418
"Pangsha","Patta",30,3082,308273,30827380,20095900.1764658,6419
"Pangsha","Sarisha",30,3082,308273,30827390,20839202.5165041,6420
"Pangsha","Ward No-01",30,3082,308273,30827301,1475418.03424154,6421
"Pangsha","Ward No-02",30,3082,308273,30827302,1334219.3688943,6422
"Pangsha","Ward No-03",30,3082,308273,30827303,836805.34461752,6423
"Pangsha","Ward No-04",30,3082,308273,30827304,635086.45320265,6424
"Pangsha","Ward No-05",30,3082,308273,30827305,2907069.04933375,6425
"Pangsha","Ward No-06",30,3082,308273,30827306,1946673.64932147,6426
"Pangsha","Ward No-07",30,3082,308273,30827307,737013.7165036,6427
"Pangsha","Ward No-08",30,3082,308273,30827308,1915346.22576075,6428
"Pangsha","Ward No-09",30,3082,308273,30827309,1376571.59080268,6429
"Rajbari Sadar","Alipur",30,3082,308276,30827612,19928166.6809814,6430
"Rajbari Sadar","Banibaha",30,3082,308276,30827614,21544397.9463815,6431
"Rajbari Sadar","Barat",30,3082,308276,30827621,18798040.3777851,6432
"Rajbari Sadar","Basantapur",30,3082,308276,30827629,35460972.5878139,6433
"Rajbari Sadar","Chandani",30,3082,308276,30827632,20913751.3469823,6434
"Rajbari Sadar","Dadshi",30,3082,308276,30827636,16999029.0771292,6435
"Rajbari Sadar","Khanganj",30,3082,308276,30827645,16428563.1298892,6436
"Rajbari Sadar","Khankhanapur",30,3082,308276,30827643,17606948.4040342,6437
"Rajbari Sadar","Mizanpur",30,3082,308276,30827651,58009926.2759911,6439
"Rajbari Sadar","Mulghar",30,3082,308276,30827658,19149917.9283962,6440
"Rajbari Sadar","Panchuria",30,3082,308276,30827665,11708347.4496734,6441
"Rajbari Sadar","Ramkantapur",30,3082,308276,30827680,15819174.9043899,6442
"Rajbari Sadar","Shahid Wahabpur",30,3082,308276,30827687,18499938.1993563,6444
"Rajbari Sadar","Sultanpur",30,3082,308276,30827694,25550896.1947237,6445
"Rajbari Sadar","Ward No-01",30,3082,308276,30827601,650001.98806694,6446
"Rajbari Sadar","Ward No-02",30,3082,308276,30827602,1755257.35495642,6447
"Rajbari Sadar","Ward No-03",30,3082,308276,30827603,1523588.10528553,6448
"Rajbari Sadar","Ward No-04",30,3082,308276,30827604,506072.88735754,6449
"Rajbari Sadar","Ward No-05",30,3082,308276,30827605,1680450.75339776,6450
"Rajbari Sadar","Ward No-06",30,3082,308276,30827606,1684996.12606965,6451
"Rajbari Sadar","Ward No-07",30,3082,308276,30827607,1846780.02849451,6452
"Rajbari Sadar","Ward No-08",30,3082,308276,30827608,1429027.17791662,6453
"Rajbari Sadar","Ward No-09",30,3082,308276,30827609,796090.60247793,6454
"Bagha","Arani",50,5081,508110,50811021,11770515.2942484,6455
"Bagha","Bajubagha",50,5081,508110,50811022,9249183.59403981,6456
"Bagha","Bausa",50,5081,508110,50811023,30806561.1905331,6457
"Bagha","Gargari",50,5081,508110,50811055,45118387.1605052,6458
"Bagha","Manigram",50,5081,508110,50811063,35231962.1273832,6459
"Bagha","Pakuria",50,5081,508110,50811079,25956621.7749286,6460
"Bagha","Ward No-01",50,5081,508110,50811001,2687060.99042516,6461
"Bagha","Ward No-01 (arani)",50,5081,508110,50811011,1295849.3321951,6462
"Bagha","Ward No-02",50,5081,508110,50811002,2249962.93640316,6463
"Bagha","Ward No-02",50,5081,508110,50811012,1608802.20695262,6464
"Bagha","Ward No-03",50,5081,508110,50811003,554518.94064573,6465
"Bagha","Ward No-03",50,5081,508110,50811013,336453.59330863,6466
"Bagha","Ward No-04",50,5081,508110,50811004,527752.25979452,6467
"Bagha","Ward No-04",50,5081,508110,50811014,1094167.39106894,6468
"Bagha","Ward No-05",50,5081,508110,50811005,784985.53717576,6469
"Bagha","Ward No-05",50,5081,508110,50811015,437158.29777297,6470
"Bagha","Ward No-06",50,5081,508110,50811006,697226.28621039,6471
"Bagha","Ward No-06",50,5081,508110,50811016,1173689.18912971,6472
"Bagha","Ward No-07",50,5081,508110,50811007,5852808.78048922,6473
"Bagha","Ward No-07",50,5081,508110,50811017,2216706.21474712,6474
"Bagha","Ward No-08",50,5081,508110,50811008,1546371.59831131,6475
"Bagha","Ward No-08",50,5081,508110,50811018,1880383.67307346,6476
"Bagha","Ward No-09",50,5081,508110,50811009,1555033.21909666,6477
"Bagha","Ward No-09",50,5081,508110,50811019,756938.71011981,6478
"Baghmara","Auch Para",50,5081,508112,50811220,27092947.271877,6479
"Baghmara","Bara Bihanali",50,5081,508112,50811222,14105668.4338018,6480
"Baghmara","Basu Para",50,5081,508112,50811224,28709347.1829845,6481
"Baghmara","Dwippur",50,5081,508112,50811231,13546423.9795683,6482
"Baghmara","Ganipur",50,5081,508112,50811250,36457868.3690869,6483
"Baghmara","Goalkandi",50,5081,508112,50811237,25347123.2512109,6484
"Baghmara","Gobinda Para",50,5081,508112,50811244,26909042.4871611,6485
"Baghmara","Hamir Kutsha",50,5081,508112,50811256,22290562.9796767,6486
"Baghmara","Jahanabad",50,5081,508153,50815354,334303.91667528,6487
"Baghmara","Jhikra",50,5081,508112,50811263,24307180.1789726,6488
"Baghmara","Jogi Para",50,5081,508112,50811269,27581758.5452547,6489
"Baghmara","Kachhari Kayali Para",50,5081,508112,50811272,7279633.03909679,6490
"Baghmara","Kismat Gankair",50,5081,508131,50813159,956528.06124887,6491
"Baghmara","Maria",50,5081,508112,50811275,19014449.8996178,6492
"Baghmara","Nardas",50,5081,508112,50811282,23307497.9962549,6493
"Baghmara","Sonadanga",50,5081,508112,50811285,8995050.45020042,6494
"Baghmara","Sreepur",50,5081,508112,50811288,11523705.9717121,6495
"Baghmara","Subhadanga",50,5081,508112,50811294,25891810.2910948,6496
"Baghmara","Ward No-01 (bhabanigonj)",50,5081,508112,50811201,1240766.42959696,6497
"Baghmara","Ward No-01 (tahirpur)",50,5081,508112,50811211,109047.31722339,6498
"Baghmara","Ward No-02",50,5081,508112,50811202,1474157.53486085,6499
"Baghmara","Ward No-02",50,5081,508112,50811212,1108389.94949526,6500
"Baghmara","Ward No-03",50,5081,508112,50811203,2099001.52740328,6501
"Baghmara","Ward No-03",50,5081,508112,50811213,303860.4476908,6502
"Baghmara","Ward No-04",50,5081,508112,50811204,1022981.19966545,6503
"Baghmara","Ward No-04",50,5081,508112,50811214,680669.92901919,6504
"Baghmara","Ward No-05",50,5081,508112,50811205,649034.00659645,6505
"Baghmara","Ward No-05",50,5081,508112,50811215,973447.93305013,6506
"Baghmara","Ward No-06",50,5081,508112,50811206,1611064.44109714,6507
"Baghmara","Ward No-06",50,5081,508112,50811216,1313893.69767641,6508
"Baghmara","Ward No-07",50,5081,508112,50811207,1170521.57258337,6509
"Baghmara","Ward No-07",50,5081,508112,50811217,2094906.91513672,6510
"Baghmara","Ward No-08",50,5081,508112,50811208,1886359.66152188,6511
"Baghmara","Ward No-08",50,5081,508112,50811218,2074165.70571115,6512
"Baghmara","Ward No-09",50,5081,508112,50811209,1540091.54118368,6513
"Baghmara","Ward No-09",50,5081,508112,50811219,2125404.94877226,6514
"Boalia","Ward No-08",50,5081,508185,50818508,519827.9885399,6515
"Boalia","Ward No-09",50,5081,508122,50812209,503473.65713522,6516
"Boalia","Ward No-10 (part)",50,5081,508122,50812210,146465.2564412,6517
"Boalia","Ward No-10 (part)",50,5081,508185,50818510,103147.56410224,6518
"Boalia","Ward No-11",50,5081,508122,50812211,277057.98718853,6519
"Boalia","Ward No-13",50,5081,508122,50812213,463471.06110656,6520
"Boalia","Ward No-14",50,5081,508185,50818514,1004914.18346768,6521
"Boalia","Ward No-14 (part)",50,5081,508122,50812214,560906.54691213,6522
"Boalia","Ward No-15",50,5081,508122,50812215,743134.71112399,6523
"Boalia","Ward No-16",50,5081,508122,50812216,1627320.11022643,6524
"Boalia","Ward No-18 (part)",50,5081,508122,50812218,258488.3695535,6525
"Boalia","Ward No-19",50,5081,508122,50812219,2122887.35378714,6526
"Boalia","Ward No-20",50,5081,508122,50812220,414059.78280423,6527
"Boalia","Ward No-21",50,5081,508122,50812221,377890.08443207,6528
"Boalia","Ward No-22",50,5081,508122,50812222,343283.86808082,6529
"Boalia","Ward No-23",50,5081,508122,50812223,318212.74854746,6530
"Boalia","Ward No-24",50,5081,508122,50812224,489961.67464058,6531
"Boalia","Ward No-25",50,5081,508122,50812225,642354.45547884,6532
"Boalia","Ward No-26",50,5081,508122,50812226,4158022.83878699,6533
"Boalia","Ward No-27 (part)",50,5081,508122,50812227,1914144.51434169,6534
"Charghat","Bhaya Lakshmipur",50,5081,508125,50812531,27125508.9676932,6535
"Charghat","Charghat",50,5081,508125,50812539,21181888.1873213,6536
"Charghat","Nimpara",50,5081,508125,50812571,37024073.6406337,6537
"Charghat","Salua",50,5081,508125,50812587,25814057.8085627,6538
"Charghat","Sardah",50,5081,508125,50812594,16628595.161117,6539
"Charghat","Ward No-01",50,5081,508125,50812501,3393918.83899047,6540
"Charghat","Ward No-02",50,5081,508125,50812502,1591961.00754171,6541
"Charghat","Ward No-03",50,5081,508125,50812503,2928549.31750572,6542
"Charghat","Ward No-04",50,5081,508125,50812504,3075997.43059453,6543
"Charghat","Ward No-05",50,5081,508125,50812505,2286761.77412125,6544
"Charghat","Ward No-06",50,5081,508125,50812506,715423.98756528,6545
"Charghat","Ward No-07",50,5081,508125,50812507,1836816.93898577,6546
"Charghat","Ward No-08",50,5081,508125,50812508,2525751.56655834,6547
"Charghat","Ward No-09",50,5081,508125,50812509,4317284.56639311,6548
"Charghat","Yusufpur",50,5081,508125,50812547,24183066.720791,6549
"Durgapur","Deluabari",50,5081,508131,50813111,27904027.7516613,6550
"Durgapur","Dharmapur (pananagar)",50,5081,508131,50813123,22324639.3817417,6551
"Durgapur","Jhaluka",50,5081,508131,50813135,24386609.5983369,6552
"Durgapur","Joynagar",50,5081,508131,50813147,28872261.7366123,6553
"Durgapur","Maria",50,5081,508131,50813171,16263295.7562584,6555
"Durgapur","Noapara",50,5081,508131,50813183,31281249.9066316,6556
"Durgapur","Ward No-01",50,5081,508131,50813101,3670013.08633602,6557
"Durgapur","Ward No-02",50,5081,508131,50813102,2278868.94169214,6558
"Durgapur","Ward No-03",50,5081,508131,50813103,2079375.61908181,6559
"Durgapur","Ward No-04",50,5081,508131,50813104,2701258.76281972,6560
"Durgapur","Ward No-05",50,5081,508131,50813105,3425147.0597248,6561
"Durgapur","Ward No-06",50,5081,508131,50813106,2605494.19154474,6562
"Durgapur","Ward No-07",50,5081,508131,50813107,2059621.9008295,6563
"Durgapur","Ward No-08",50,5081,508131,50813108,2678432.5422138,6564
"Durgapur","Ward No-09",50,5081,508131,50813109,1508236.18563723,6565
"Godagari","Basudebpur",50,5081,508134,50813422,19000671.4505098,6566
"Godagari","Char Ashariadaha",50,5081,508134,50813425,52733463.1337157,6567
"Godagari","Deopara",50,5081,508134,50813428,55447602.2998706,6568
"Godagari","Godagari",50,5081,508134,50813438,34480888.3993009,6569
"Godagari","Gogram",50,5081,508134,50813447,57066108.2325451,6570
"Godagari","Matikata",50,5081,508134,50813457,38346483.3783659,6571
"Godagari","Mohanpur",50,5081,508134,50813466,97511402.9973381,6572
"Godagari","Pakri",50,5081,508134,50813476,54676237.997578,6573
"Godagari","Rishikul",50,5081,508134,50813485,48167655.0634723,6574
"Godagari","Ward No-01",50,5081,508134,50813401,1607019.35489793,6575
"Godagari","Ward No-01 (kakanhat)",50,5081,508134,50813411,3708466.01605738,6576
"Godagari","Ward No-02",50,5081,508134,50813402,1720300.96401628,6577
"Godagari","Ward No-02",50,5081,508134,50813412,1520780.63712966,6578
"Godagari","Ward No-03",50,5081,508134,50813403,643083.46734615,6579
"Godagari","Ward No-03",50,5081,508134,50813413,1960483.43609443,6580
"Godagari","Ward No-04",50,5081,508134,50813404,895768.32416674,6581
"Godagari","Ward No-04",50,5081,508134,50813414,1208084.13230178,6582
"Godagari","Ward No-05",50,5081,508134,50813405,3755580.49889057,6583
"Godagari","Ward No-05",50,5081,508134,50813415,2500723.09110793,6584
"Godagari","Ward No-06",50,5081,508134,50813406,669336.99907738,6585
"Godagari","Ward No-06",50,5081,508134,50813416,898407.2412273,6586
"Godagari","Ward No-07",50,5081,508134,50813407,812821.91921356,6587
"Godagari","Ward No-07",50,5081,508134,50813417,1787275.12460496,6588
"Godagari","Ward No-08",50,5081,508134,50813408,1791494.76277588,6589
"Godagari","Ward No-08",50,5081,508134,50813418,3718225.78755857,6590
"Godagari","Ward No-09",50,5081,508134,50813409,2688754.28197029,6591
"Godagari","Ward No-09",50,5081,508134,50813419,1706269.11842703,6592
"Matihar","Ward No-28",50,5081,508140,50814028,1680672.32089985,6593
"Matihar","Ward No-29",50,5081,508140,50814029,1418435.22179362,6594
"Matihar","Ward No-30",50,5081,508140,50814030,6596930.82334106,6595
"Mohanpur","Bakshimail",50,5081,508153,50815313,22193963.4112998,6596
"Mohanpur","Dhurail",50,5081,508153,50815327,27120580.1140869,6597
"Mohanpur","Ghasigram",50,5081,508153,50815340,23099444.8458654,6598
"Mohanpur","Maugachhi",50,5081,508153,50815367,30023699.5172167,6600
"Mohanpur","Royghati",50,5081,508153,50815381,13306888.5492906,6601
"Mohanpur","Ward No-01",50,5081,508153,50815301,2888193.87646084,6602
"Mohanpur","Ward No-02",50,5081,508153,50815302,2104249.61028693,6603
"Mohanpur","Ward No-03",50,5081,508153,50815303,1628159.01870664,6604
"Mohanpur","Ward No-04",50,5081,508153,50815304,869394.14903137,6605
"Mohanpur","Ward No-05",50,5081,508153,50815305,1326435.93305255,6606
"Mohanpur","Ward No-06",50,5081,508153,50815306,1717177.30617504,6607
"Mohanpur","Ward No-07",50,5081,508153,50815307,2054796.80413603,6608
"Mohanpur","Ward No-08",50,5081,508153,50815308,1347557.78463313,6609
"Mohanpur","Ward No-09",50,5081,508153,50815309,1967125.18469108,6610
"Paba","Baragachhi",50,5081,508172,50817227,35899942.616236,6611
"Paba","Damkur",50,5081,508172,50817235,16997260.1828192,6612
"Paba","Darshan Para",50,5081,508172,50817243,14413861.4358512,6613
"Paba","Haragram",50,5081,508172,50817251,16767106.4111824,6614
"Paba","Harian",50,5081,508172,50817254,65756853.1722722,6615
"Paba","Haripur",50,5081,508172,50817261,46738274.3117458,6616
"Paba","Hujuri Para",50,5081,508172,50817265,27597244.7336733,6617
"Paba","Parila",50,5081,508172,50817287,31630795.7119963,6618
"Paba","Ward No-01 (katakhali)",50,5081,508172,50817201,2460370.0295705,6619
"Paba","Ward No-01 (noahata)",50,5081,508172,50817211,2439810.32197695,6620
"Paba","Ward No-02",50,5081,508172,50817202,1383916.79529271,6621
"Paba","Ward No-02",50,5081,508172,50817212,2583189.92770565,6622
"Paba","Ward No-03",50,5081,508172,50817203,1028959.21154468,6623
"Paba","Ward No-03",50,5081,508172,50817213,7423558.85732054,6624
"Paba","Ward No-04",50,5081,508172,50817204,737424.25133075,6625
"Paba","Ward No-04",50,5081,508172,50817214,6949609.72246923,6626
"Paba","Ward No-05",50,5081,508172,50817205,1034000.73543449,6627
"Paba","Ward No-05",50,5081,508172,50817215,2742298.93296845,6628
"Paba","Ward No-06",50,5081,508172,50817206,464833.20109878,6629
"Paba","Ward No-06",50,5081,508172,50817216,3422571.09787376,6630
"Paba","Ward No-07",50,5081,508172,50817207,452545.28280815,6631
"Paba","Ward No-07",50,5081,508172,50817217,3426487.8297355,6632
"Paba","Ward No-08",50,5081,508172,50817208,723323.68180594,6633
"Paba","Ward No-08",50,5081,508172,50817218,4899203.00382765,6634
"Paba","Ward No-09",50,5081,508172,50817209,850097.72833149,6635
"Paba","Ward No-09",50,5081,508172,50817219,5870553.66709365,6636
"Paba","Ward No-12",50,5081,508122,50812212,470712.96634498,6637
"Puthia","Baneshwar",50,5081,508182,50818213,27493668.2810006,6638
"Puthia","Belpukuria",50,5081,508182,50818227,28987411.061394,6639
"Puthia","Bhalukgachhi",50,5081,508182,50818240,33722748.932898,6640
"Puthia","Jeopara",50,5081,508182,50818254,33142492.6964848,6641
"Puthia","Puthia",50,5081,508182,50818267,16495539.5222226,6642
"Puthia","Silmaria",50,5081,508182,50818281,42964325.865896,6643
"Puthia","Ward No-01",50,5081,508182,50818201,874244.92099931,6644
"Puthia","Ward No-02",50,5081,508182,50818202,2231201.3803377,6645
"Puthia","Ward No-03",50,5081,508182,50818203,1443606.37661575,6646
"Puthia","Ward No-04",50,5081,508182,50818204,1611093.23581225,6647
"Puthia","Ward No-05",50,5081,508182,50818205,1369319.0884659,6648
"Puthia","Ward No-06",50,5081,508182,50818206,1845795.60508141,6649
"Puthia","Ward No-07",50,5081,508182,50818207,1094694.06092962,6650
"Puthia","Ward No-08",50,5081,508182,50818208,1384395.50431359,6651
"Puthia","Ward No-09",50,5081,508182,50818209,1299953.35849132,6652
"Rajpara","Ward No-01",50,5081,508185,50818501,1621410.33185196,6653
"Rajpara","Ward No-02",50,5081,508185,50818502,3742407.55197884,6654
"Rajpara","Ward No-03",50,5081,508185,50818503,1162309.48927326,6655
"Rajpara","Ward No-04",50,5081,508185,50818504,1483261.1997779,6656
"Rajpara","Ward No-05",50,5081,508185,50818505,716986.71901267,6657
"Rajpara","Ward No-06",50,5081,508185,50818506,681232.21286572,6658
"Rajpara","Ward No-07",50,5081,508185,50818507,1974624.59668094,6659
"Shah Makhdum","Ward No-17",50,5081,508190,50819017,7165926.29419315,6662
"Shah Makhdum","Ward No-18 (part)",50,5081,508190,50819018,1210765.93465367,6663
"Tanore","Badhair",50,5081,508194,50819427,43089159.0740452,6664
"Tanore","Chanduria",50,5081,508194,50819440,17329973.6682308,6665
"Tanore","Kalma",50,5081,508194,50819454,51481822.4421849,6666
"Tanore","Kamargaon",50,5081,508194,50819457,37503476.6345157,6667
"Tanore","Pachandar",50,5081,508194,50819470,45905062.4219169,6668
"Tanore","Saranjai",50,5081,508194,50819477,15336848.3240156,6669
"Tanore","Talanda",50,5081,508194,50819481,21031396.8590538,6670
"Tanore","Ward No-01",50,5081,508194,50819401,2630179.83100985,6671
"Tanore","Ward No-01 (mundumala)",50,5081,508194,50819411,5024762.58795646,6672
"Tanore","Ward No-02",50,5081,508194,50819402,4938857.36512352,6673
"Tanore","Ward No-02",50,5081,508194,50819412,2084315.66589326,6674
"Tanore","Ward No-03",50,5081,508194,50819403,4446157.40944917,6675
"Tanore","Ward No-03",50,5081,508194,50819413,6675506.74676845,6676
"Tanore","Ward No-04",50,5081,508194,50819404,3019530.7792158,6677
"Tanore","Ward No-04",50,5081,508194,50819414,1709047.31167193,6678
"Tanore","Ward No-05",50,5081,508194,50819405,3257068.81865561,6679
"Tanore","Ward No-05",50,5081,508194,50819415,4206699.00261242,6680
"Tanore","Ward No-06",50,5081,508194,50819406,3665128.34697802,6681
"Tanore","Ward No-06",50,5081,508194,50819416,2568345.32862647,6682
"Tanore","Ward No-07",50,5081,508194,50819407,2630401.32099054,6683
"Tanore","Ward No-07",50,5081,508194,50819417,2128143.7827294,6684
"Tanore","Ward No-08",50,5081,508194,50819408,4733528.41715211,6685
"Tanore","Ward No-08",50,5081,508194,50819418,4044139.5890466,6686
"Tanore","Ward No-09",50,5081,508194,50819409,3004155.54727583,6687
"Tanore","Ward No-09",50,5081,508194,50819419,3520447.01014142,6688
"Baghai Chhari","Amtali",20,2084,208407,20840710,24434814.0488326,6689
"Baghai Chhari","Baghai Chhari",20,2084,208407,20840711,285366240.635819,6690
"Baghai Chhari","Bangaltali",20,2084,208407,20840723,39928869.4936591,6691
"Baghai Chhari","Kedarmara",20,2084,208407,20840747,13950052.6662276,6692
"Baghai Chhari","Marishya",20,2084,208407,20840759,22389724.4807357,6693
"Baghai Chhari","Rupakari",20,2084,208407,20840771,19609213.610895,6694
"Baghai Chhari","Sajek",20,2084,208407,20840783,989046687.688802,6695
"Baghai Chhari","Sarboatali",20,2084,208407,20840735,88372947.5817475,6696
"Baghai Chhari","Ward No-01",20,2084,208407,20840701,539676.38059522,6697
"Baghai Chhari","Ward No-02",20,2084,208407,20840702,1475778.78373077,6698
"Baghai Chhari","Ward No-03",20,2084,208407,20840703,768146.68625314,6699
"Baghai Chhari","Ward No-04",20,2084,208407,20840704,845625.59305542,6700
"Baghai Chhari","Ward No-05",20,2084,208407,20840705,1010420.63270876,6701
"Baghai Chhari","Ward No-06",20,2084,208407,20840706,967863.79667769,6702
"Baghai Chhari","Ward No-07",20,2084,208407,20840707,672579.22948803,6703
"Baghai Chhari","Ward No-08",20,2084,208407,20840708,910908.45170196,6704
"Baghai Chhari","Ward No-09",20,2084,208407,20840709,1243112.71221861,6705
"Barkal","Aima Chhara",20,2084,208421,20842115,107647467.530489,6706
"Barkal","Bara Harina",20,2084,208421,20842131,126914385.668372,6707
"Barkal","Barkal",20,2084,208421,20842147,130795161.869229,6708
"Barkal","Bhushan Chhara",20,2084,208421,20842163,125956600.690086,6709
"Barkal","Shublong",20,2084,208421,20842179,127934589.588639,6710
"Belai Chhari","Belai Chhari",20,2084,208429,20842923,72228949.0931181,6711
"Belai Chhari","Dumdumya",20,2084,208447,20844738,336386447.053854,6712
"Belai Chhari","Farua",20,2084,208429,20842947,637028659.191342,6713
"Belai Chhari","Kangara Chhari",20,2084,208429,20842971,45689194.1626729,6714
"Jurai Chhari","Banjugi Chhara",20,2084,208447,20844719,72026002.0515365,6715
"Jurai Chhari","Jurai Chhari",20,2084,208447,20844757,114018370.890613,6716
"Jurai Chhari","Maidang",20,2084,208447,20844776,124576515.482696,6717
"Kaptai","Chandraghona",20,2084,208436,20843619,18141805.6912711,6719
"Kaptai","Chitmaram",20,2084,208436,20843638,71583336.3998794,6720
"Kaptai","Kaptai",20,2084,208436,20843657,47831173.7240594,6721
"Kaptai","Raikhali",20,2084,208436,20843676,75642144.0789467,6722
"Kaptai","Wagga",20,2084,208436,20843686,26295135.3332422,6723
"Kawkhali (Betbunia)","Betbunia",20,2084,208425,20842519,36742536.7045098,6724
"Kawkhali (Betbunia)","Fatik Chhari",20,2084,208425,20842538,73011639.1041497,6725
"Kawkhali (Betbunia)","Ghagra",20,2084,208425,20842557,97400495.5164486,6726
"Kawkhali (Betbunia)","Kalampati",20,2084,208425,20842576,34453606.9882109,6727
"Langadu","Atarak Chara",20,2084,208458,20845813,81815444.515212,6728
"Langadu","Bagachatar",20,2084,208458,20845840,49221207.2025221,6729
"Langadu","Bhasanya Adam",20,2084,208458,20845827,91061720.5942785,6730
"Langadu","Gulshakhali",20,2084,208458,20845854,65382036.0813724,6731
"Langadu","Kalapakurjya",20,2084,208458,20845860,33675899.5615354,6732
"Langadu","Langadu",20,2084,208458,20845867,125023655.208016,6733
"Langadu","Mayanimukh",20,2084,208458,20845881,48305690.4079407,6734
"Naniarchar","Burighat",20,2084,208475,20847519,87814610.4723498,6735
"Naniarchar","Ghila Chhari",20,2084,208475,20847538,82402468.8031249,6736
"Naniarchar","Naniarchar",20,2084,208475,20847557,93171623.0392767,6737
"Naniarchar","Sabekhyong",20,2084,208475,20847576,73153388.5280179,6738
"Rajasthali","Bangalhalia",20,2084,208478,20847823,38286769.4610098,6739
"Rajasthali","Gainda",20,2084,208478,20847871,42660544.5126535,6741
"Rajasthali","Ghila Chhari",20,2084,208478,20847846,67499696.8694194,6742
"Rangamati Sadar","Balukhali",20,2084,208487,20848727,185188725.166297,6743
