ID_EF,EmissionFactor,ID_LandCover,ID_Species,AgeRange,ID_AgeRange,HeightRange,ID_HeightRange,VolumeRange,ID_VolumeRange,BasalRange,ID_BasalArea,Value,Unit,ID_EF_IPCC,Reference,Lower_Confidence_Limit,Upper_Confidence_Limit,Type_of_Parameter,latitude,longitude,Country,Division,District,Upazila,Union,FAO_biome,WWF_Eco_zone,BFI_zone
953,Belowground Biomass Carbon Stock,1,1185,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
954,Belowground Biomass Carbon Stock,1,1193,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.05,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
955,Belowground Biomass Carbon Stock,1,170,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
956,Belowground Biomass Carbon Stock,1,1210,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
957,Belowground Biomass Carbon Stock,1,1231,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.07,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
958,Belowground Biomass Carbon Stock,1,1112,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
959,Belowground Biomass Carbon Stock,1,1265,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
960,Belowground Biomass Carbon Stock,1,37,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
961,Belowground Biomass Carbon Stock,1,37,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.06,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
962,Belowground Biomass Carbon Stock,1,1271,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
963,Belowground Biomass Carbon Stock,1,1280,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
964,Belowground Biomass Carbon Stock,1,1285,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.09,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
965,Belowground Biomass Carbon Stock,1,1301,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
966,Belowground Biomass Carbon Stock,1,1302,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
967,Belowground Biomass Carbon Stock,1,1307,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
968,Belowground Biomass Carbon Stock,1,69,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.18,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
969,Belowground Biomass Carbon Stock,1,153,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
970,Belowground Biomass Carbon Stock,1,160,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
971,Belowground Biomass Carbon Stock,1,295,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.06,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
972,Belowground Biomass Carbon Stock,1,71,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.85,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
973,Belowground Biomass Carbon Stock,1,1348,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
974,Belowground Biomass Carbon Stock,1,1349,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.22,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
975,Belowground Biomass Carbon Stock,1,1351,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.05,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
976,Belowground Biomass Carbon Stock,1,1352,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.2,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
977,Belowground Biomass Carbon Stock,1,1360,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
978,Belowground Biomass Carbon Stock,1,33,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.13,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
979,Belowground Biomass Carbon Stock,1,112,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
980,Belowground Biomass Carbon Stock,1,1397,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
981,Belowground Biomass Carbon Stock,1,1400,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
982,Belowground Biomass Carbon Stock,1,153,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
983,Belowground Biomass Carbon Stock,1,132,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
984,Belowground Biomass Carbon Stock,1,93,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
985,Annual Average Volume Increment,2,0,Unknown,0,Unknown,0,Unknown,9,Unknown,4,10.36,m3/ha/year (359),2,12,Unknown,Unknown,Modeled (2),22.26667,91.81667,Bangladesh,20,2015,,,11,17,5
986,Annual Average Volume Increment,7,1231,Unknown,0,Unknown,0,Unknown,9,Unknown,4,9.15,m3/ha/year (359),2,12,Unknown,Unknown,Modeled (2),24.16667,91,Bangladesh,20,2015,,,11,14,5
987,Annual Average Volume Increment,7,1231,Unknown,0,Unknown,0,Unknown,9,Unknown,4,8.91,m3/ha/year (359),2,12,Unknown,Unknown,Modeled (2),24.36667,88.7,Bangladesh,20,2015,,,12,7,5
988,Annual Average Volume Increment,4,0,Unknown,0,Unknown,0,Unknown,9,Unknown,4,8.95,m3/ha/year (359),2,12,Unknown,Unknown,Modeled (2),22.78333,89.53333,Bangladesh,20,2015,,,12,9,5
989,Annual Average Volume Increment,5,0,Unknown,0,Unknown,0,Unknown,9,Unknown,4,10.15,m3/ha/year (359),2,12,Unknown,Unknown,Modeled (2),22.33333,90.33333,Bangladesh,20,2015,,,12,17,5
990,Wood density,1,1360,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.4,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
991,Wood density,1,749,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.37,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
992,Wood density,1,813,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.62,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
993,Wood density,1,71,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.5,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
994,Wood density,1,295,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.52,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
995,Wood density,1,909,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.49,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
996,Wood density,1,1285,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.53,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
997,Wood density,1,1039,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.39,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
998,Wood density,1,37,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.62,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
999,Wood density,1,195,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.33,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1000,Wood density,1,1127,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.75,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1001,Wood density,1,295,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.69,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1002,Wood density,1,149,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.67,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1003,Wood density,1,5,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.36,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1004,Wood density,1,641,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.5,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1005,Wood density,1,942,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.84,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1006,Wood density,1,1349,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.67,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1007,Wood density,1,1352,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.64,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1008,Wood density,1,574,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.79,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1009,Wood density,1,295,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.51,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1010,Wood density,1,117,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.52,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1011,Wood density,1,478,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.55,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1012,Wood density,1,120,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.58,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1013,Wood density,1,142,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.66,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1014,Wood density,1,483,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.65,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1015,Wood density,1,759,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.59,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1016,Wood density,1,1231,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.73,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1017,Wood density,1,118,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.56,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1018,Wood density,1,736,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.51,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1019,Wood density,1,8,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.63,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1020,Wood density,1,140,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.54,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1021,Wood density,1,433,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.65,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1022,Wood density,1,112,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.22,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1023,Wood density,1,113,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.25,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1024,Wood density,1,1112,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.54,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1025,Wood density,1,58,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.38,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1026,Wood density,1,153,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.74,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1027,Wood density,1,753,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.8,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1028,Wood density,1,123,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.56,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1029,Wood density,1,259,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.51,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1030,Wood density,1,535,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.48,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1031,Wood density,1,31,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.52,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1032,Wood density,1,500,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.41,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1033,Wood density,1,810,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.51,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1034,Wood density,1,1244,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.51,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1035,Wood density,1,950,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.56,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1036,Wood density,1,102,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.55,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1037,Wood density,1,295,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.69,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1038,Wood density,1,164,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.4,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1039,Wood density,1,161,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.55,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1040,Wood density,1,17,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.4,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1041,Wood density,1,95,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.64,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1042,Wood density,1,136,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.51,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1043,Wood density,1,3,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.57,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1044,Wood density,1,7,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.56,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1045,Wood density,1,38,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.39,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1046,Wood density,1,53,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.67,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1047,Wood density,1,35,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.44,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1048,Wood density,1,130,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.46,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1049,Wood density,1,80,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.45,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1050,Wood density,1,153,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.29,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1051,Wood density,1,86,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.36,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1052,Wood density,1,153,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.6,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1053,Wood density,1,69,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.68,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1054,Wood density,1,101,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.43,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1055,Wood density,1,61,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.5,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1056,Wood density,1,40,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.71,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1057,Wood density,1,38,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.43,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1058,Wood density,1,55,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.4,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1059,Wood density,1,978,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.58,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1060,Wood density,1,123,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.6,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1061,Wood density,1,152,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.41,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1062,Wood density,1,1140,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.56,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1063,Wood density,1,8,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.57,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1064,Wood density,1,1265,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.29,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1065,Wood density,1,1360,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.31,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1066,Wood density,1,170,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.61,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1067,Wood density,1,243,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.41,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1068,Wood density,1,71,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.58,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1069,Wood density,1,1400,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.84,g/cm3,1,4,Unknown,Unknown,Other (3),0,0,Bangladesh,61,0,,,99,24,6
1070,Aboveground Biomass Stock,6,0,Unknown,0,Unknown,0,Unknown,9,Unknown,4,43.58,tonnes C/ha (274),3,5,Unknown,Unknown,Measured (1),0,0,Bangladesh,61,0,,,99,24,6
1071,Aboveground Biomass Stock,6,0,Unknown,0,Unknown,0,Unknown,9,Unknown,4,15.32,tonnes C/ha (274),3,5,Unknown,Unknown,Measured (1),0,0,Bangladesh,61,0,,,99,24,6
1072,Aboveground Biomass Stock,7,1231,Unknown,0,Unknown,0,Unknown,9,Unknown,4,57.41,tonnes C/ha (274),3,5,Unknown,Unknown,Measured (1),0,0,Bangladesh,61,0,,,99,24,6
