plot_id,plot_record_plot_date,plot_record_plot_date_year,plot_record_plot_date_month,plot_record_plot_date_day,plot_record_arriving_from,plot_record_arriving_from_qualifier,plot_record_arriving_from_label,plot_record_time_dep,plot_record_time_dep_hour,plot_record_time_dep_minute,plot_record_plot_do_from,plot_record_plot_do_from_qualifier,plot_record_plot_do_from_label,plot_record_time_start,plot_record_time_start_hour,plot_record_time_start_minute,location_zone,location_coordinate,location_coordinate_srs,location_coordinate_x,location_coordinate_y,location_plot_location,location_forest_admin_forest_div,location_forest_admin_forest_div_qualifier,location_forest_admin_forest_div_label,location_forest_admin_forest_rang,location_forest_admin_forest_rang_label,location_forest_admin_forest_beat,location_forest_admin_forest_beat_qualifier,location_forest_admin_forest_beat_label,location_forest_admin_forest_other,plot_details_plot_teamnbr,plot_details_plot_teamnbr_qualifier,plot_details_plot_teamnbr_label,plot_details_plot_leader,plot_details_plot_dleader,plot_details_plot_status,plot_details_plot_status_label,plot_details_plot_nonsample_reason,plot_details_plot_nonsample_reason_qualifier,plot_details_plot_nonsample_reason_label,plot_details_plot_access_sketch,rp_attributes_start_time_collection,rp_attributes_start_time_collection_hour,rp_attributes_start_time_collection_minute,rp_attributes_rp_subplot,rp_attributes_rp_subplot_label,rp_attributes_rp_type,rp_attributes_rp_type_qualifier,rp_attributes_rp_type_label,rp_attributes_rp_spp_code,rp_attributes_rp_spp_scientific_name,rp_attributes_rp_spp_vernacular_name,rp_attributes_rp_spp_language_code,rp_attributes_rp_spp_language_variety,rp_attributes_rp_dia,rp_attributes_rp_bearing,rp_attributes_rp_bearing_unit_name,rp_attributes_rp_dist,rp_attributes_rp_dist_unit_name,rp_attributes_rp_gps,rp_attributes_rp_gps_srs,rp_attributes_rp_gps_x,rp_attributes_rp_gps_y,rp_attributes_rp_pic,rp_attributes_rp_notes,plot_end_lf_sketch,plot_end_plot_to,plot_end_plot_to_qualifier,plot_end_plot_to_label,plot_end_plot_do_to,plot_end_plot_do_to_qualifier,plot_end_plot_do_to_label,plot_end_plot_notes,plot_end_end_time,plot_end_end_time_hour,plot_end_end_time_minute
255,28/11/2016,2016,11,28,1,,FD Office,08:16,8,16,6,Karerhat Range Office,Karerhat Range Office,12:37,12,37,,SRID=EPSG:4326;POINT(91.625296 22.761678),EPSG:4326,92.325296,22.061678,"Chittagong
Chittagong
Mirsharai
Karerhat",999,Chittagong North,Other,,,999,Bortakiya,Other,,1,,Inventory Team 1,Md. Shahin Kabir,Md. Sarawar Jahan,1,Accessible - Sampled completely,96,"High dense forest and linear water bodies. high hill, dense bushes.",Other,29_120ed8f4-e3f0-401e-9769-6d0f70a2c817.jpg,11:29,11,29,1,Centre,1,,Tree,MOR/Fic/car,Ficus carica,,,,17.5,12,,25.3,,SRID=EPSG:4326;POINT(91.625200 22.761480),EPSG:4326,91.6252,22.76148,29_a0100850-ebad-4645-91de-00c8489ff0f3.jpg,,29_73439cab-8d88-4a5e-9218-ac0390f95aaa.jpg,1,,FD Office,6,Karerhat Range Office,Karerhat Range Office,,16:50,16,50
1526,26/11/2016,2016,11,26,2,From 1523,Another plot / Other,12:45,12,45,,,,14:42,14,42,,SRID=EPSG:4326;POINT(90.825296 22.461678),EPSG:4326,91.525296,21.761678,"Barisal
Bhola
Tazumuddin
Sonapur",38,Bhola Coastal Forest,Bhola Coastal Forest,295,Daulatkhan Range,999,Shashiganj  Beat,Other,,11,,Inventory Team 11,Md Farid Meah,Md  Abu  Sufian,3,Innacessible (LCCS parameters only),4,,Water,30_2f0cf857-5812-4aeb-bcfa-b33cf7f6948c.jpg,11:29,11,29,,,,,,,,,,,,,,,,SRID=null;POINT(null null),,,,,,30_88e19d25-8387-458e-83a8-9d9c66f98736.jpg,1,,FD Office,,,,The plot is in the river Meghna due to  land. erossion.,16:20,16,20
1527,27/11/2016,2016,11,27,1,,FD Office,07:17,7,17,999,soshiganj  beat office,Other,11:59,11,59,,SRID=EPSG:4326;POINT(90.891963 22.511678),EPSG:4326,91.591963,21.811678,"Barisal
Bhola
Tazumuddin
Sonapur",38,Bhola Coastal Forest,Bhola Coastal Forest,295,Daulatkhan Range,688,Char Zahiruddin,Char Zahiruddin,,11,,Inventory Team 11,Md. Farid maeh,Md. Abu sufian,1,Accessible - Sampled completely,,,,31_9e52b7ac-f0e8-4dc9-badd-1ad181cd8c0b.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,7,,299,,SRID=EPSG:4326;POINT(90.891570 22.509010),EPSG:4326,90.89157,22.50901,31_ed3fce39-90a1-470a-bc53-8310350e6b25.jpg,Md.Mahiuddin er bari,31_ba243731-9154-4c9b-9842-208d0a5f81e0.jpg,2,,Another plot / Other,,,,,14:19,14,19
1522,28/11/2016,2016,11,28,2,Previous plot no - 1714,Another plot / Other,13:47,13,47,,,,14:34,14,34,,SRID=EPSG:4326;POINT(90.958630 22.386678),EPSG:4326,91.65863,21.686678,"Barisal
Bhola
Manpura
Manpura",38,Bhola Coastal Forest,Bhola Coastal Forest,296,Manpura Range,690,Ramnewaz,Ramnewaz,,11,,Inventory Team 11,Md Farid Meah,Md Abu Sufian,1,Accessible - Sampled completely,,,,32_c63b0e1e-b211-47b5-8bf1-df5c1f9ad784.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,164,,180,,SRID=EPSG:4326;POINT(90.958150 22.388240),EPSG:4326,90.95815,22.38824,32_13f6d575-0585-4792-97e7-1a515ae7fc1e.jpg,South east corner of Latif Miar bari,32_7c2d7946-148d-4578-8e80-7772897443c1.jpg,1,,FD Office,92,Manpura Range Office,Manpura Range Office,,05:22,5,22
1714,28/11/2016,2016,11,28,1,,FD Office,06:20,6,20,999,char Zahiruddin Beat,Other,10:04,10,4,,SRID=EPSG:4326;POINT(90.975296 22.486678),EPSG:4326,91.675296,21.786678,"Chittagong
Noakhali
Hatiya
Harni",40,Noakhali Coastal Forest,Noakhali Coastal Forest,,,757,Bhuiyar char,Bhuiyar char,,11,,Inventory Team 11,Md. Farid meah,Md. Abu sufian,1,Accessible - Sampled completely,4,,Water,33_5cb419dc-9d54-418c-ac09-a4bf4df14ef1.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,327,,596,,SRID=EPSG:4326;POINT(90.978450 22.482150),EPSG:4326,90.97845,22.48215,33_87efe53b-8df8-4312-9a1d-12f01261000b.jpg,Only  house. in. the. charland,,2,,Another plot / Other,999,Char Zahiruddin. Beat,Other,The Plot. Is. in neely. accreated char,13:47,13,47
1523,26/11/2016,2016,11,26,1,,FD Office,07:30,7,30,999,Shashigang Beat  Office,Other,09:39,9,39,,SRID=EPSG:4326;POINT(90.858630 22.336678),EPSG:4326,91.55863,21.636678,"Barisal
Bhola
Tazumuddin
Chanchra",38,Bhola Coastal Forest,Bhola Coastal Forest,295,Daulatkhan Range,999,Shashiganj. Beat. Office,Other,,11,,Inventory Team 11,Md. Farid. Meah,Md. Abu. Sufian,1,Accessible - Sampled completely,,,,34_d46c7dd4-09c3-4ef6-8c90-09f3350e4087.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,139,,152,,SRID=EPSG:4326;POINT(90.857680 22.337720),EPSG:4326,90.85768,22.33772,34_095c597a-0df8-4427-bcec-1f05ef078edd.jpg,Shade in.agriculture  charland,34_ef82f84f-7532-4dd9-9f12-1cdb83e085c0.jpg,2,,Another plot / Other,,,,,12:45,12,45
226,27/11/2016,2016,11,27,1,,FD Office,10:10,10,10,19,Chunati Range Office (CTG South),Chunati Range Office (CTG South),12:55,12,55,,SRID=EPSG:4326;POINT(92.025297 21.936678),EPSG:4326,92.725297,21.236678,"Chittagong
Chittagong
Banshkhali
Puichhari",999,chittagong south forest division,Other,6,Chunati Range,999,Chunati wild life beat office,Other,,2,,Inventory Team 2,Md. Anisur Rahman,Uhlamong Chowdhury,1,Accessible - Sampled completely,,,,35_e1a22921-2dcb-488c-84ca-7e1a15b811db.jpg,11:29,11,29,1,Centre,1,,Tree,MOR/Fic/rac,Ficus racemosa,,,,9.8,159,,11.15,,SRID=EPSG:4326;POINT(92.025270 21.936750),EPSG:4326,92.02527,21.93675,35_67e77275-809d-4cf2-8ab8-5970d2abd415.jpg,The tree standing beside a ditch,35_2da6b8bc-692c-4bc1-b4e7-593b3fcfe76d.jpg,1,,FD Office,18,Dohajari Range Office,Dohajari Range Office,Hill plot,05:10,5,10
232,26/11/2016,2016,11,26,1,,FD Office,08:12,8,12,18,Dohajari Range Office,Dohajari Range Office,09:16,9,16,,SRID=EPSG:4326;POINT(91.991963 22.161678),EPSG:4326,92.691963,21.461678,"Chittagong
Chittagong
Chandanaish
Bailtali",999,Chittagong South Forest Division,Other,197,Dohazari Range,512,Lalutia,Lalutia,,2,,Inventory Team 2,Md. Anisur Rahman,Uhlamong Chowdhury,1,Accessible - Sampled completely,,,,36_d461e40e-0f00-4af6-be8e-bfdc6524328b.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,19,,41.7,,SRID=EPSG:4326;POINT(91.991970 22.162050),EPSG:4326,91.99197,22.16205,36_b3b0acc4-f8e7-4ea9-82aa-285e297f40e4.jpg,Southern pillar of the gate( Grave Yard Mosque),36_68448a5f-ed97-41ea-91bb-b053632e2c69.jpg,1,,FD Office,17,Padua Range Office,Padua Range Office,,05:08,5,8
236,28/11/2016,2016,11,28,1,,FD Office,08:56,8,56,18,Dohajari Range Office,Dohajari Range Office,09:57,9,57,,SRID=EPSG:4326;POINT(92.025297 22.211678),EPSG:4326,92.725297,21.511678,"Chittagong
Chittagong
Chandanaish
Ward No-09",999,chittagong south forest division,Other,197,Dohazari Range,512,Lalutia,Lalutia,,2,,Inventory Team 2,Md. Anisur Rahman,Uhlamong Chowdhury,1,Accessible - Sampled completely,,,,37_d0d5591e-325c-462b-8d81-2a499fd27b70.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,133,,40,,SRID=EPSG:4326;POINT(92.024970 22.211910),EPSG:4326,92.02497,22.21191,37_fdbc0df3-5ab2-483f-94b7-095e956567f8.jpg,"Pillar(South East) of a Building. Abdul Hamid(Katar residential), Madina store bari, kanchan para, 9 no. Ward, Chandanaish Upazilla.",37_1470675d-5710-494e-8664-d94b7d9560be.jpg,1,,FD Office,18,Dohajari Range Office,Dohajari Range Office,It was a homestead garden,02:41,2,41
303,29/11/2016,2016,11,29,2,From Plot no. 318,Another plot / Other,15:11,15,11,,,,15:56,15,56,,SRID=EPSG:4326;POINT(92.058630 21.386678),EPSG:4326,92.75863,20.686678,"Chittagong
Cox'S Bazar
Ramu
Dakshin Mithachhari",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,214,Panerchara Range,561,Panechara,Panechara,,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful islam, Fr.",1,Accessible - Sampled completely,,,,38_a8cbcd53-b5ea-4cff-89a2-f891bc958bb1.jpg,11:29,11,29,1,Centre,1,,Tree,ANA/Man/ind,Mangifera indica,,,,23.7,45,,23,,SRID=EPSG:4326;POINT(21.386550 92.058460),EPSG:4326,21.38655,92.05846,38_83fef39d-72b9-45d1-b898-d7455ec4c4c5.jpg,,38_12bcb239-396c-4b53-9596-c367e413c157.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,,17:25,17,25
318,29/11/2016,2016,11,29,2,plot no. 317,Another plot / Other,11:30,11,30,,,,12:20,12,20,,SRID=EPSG:4326;POINT(92.141963 21.286678),EPSG:4326,92.841963,20.586678,"Chittagong
Cox'S Bazar
Ukhia
Ratna Palong",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,217,Ukhia Range,999,balukhali,Other,Balukiya beat under ukhiya range,3,,Inventory Team 3,"Mohammad sahal rana, ACF","Saiful islam, Fr",1,Accessible - Sampled completely,,,,39_1a57d7c5-cc58-4185-a9a9-4b685cdd93b3.jpg,11:29,11,29,1,Centre,3,,Electricity Pole,,,,,,,264,,94,,SRID=EPSG:4326;POINT(21.286770 92.142880),EPSG:4326,21.28677,92.14288,39_353152f7-da02-445f-a9eb-aba72baea8f1.jpg,Beside balukia bazar,39_07251fc6-f671-4611-9909-32800c352915.jpg,2,plot no. 303,Another plot / Other,,,,,14:40,14,40
317,29/11/2016,2016,11,29,1,,FD Office,06:04,6,4,70,Rajarkul Range Office,Rajarkul Range Office,07:08,7,8,,SRID=EPSG:4326;POINT(92.075297 21.261678),EPSG:4326,92.775297,20.561678,"Chittagong
Cox'S Bazar
Ukhia
Palong Khali",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,218,Inani Range,579,Jaliapalong,Jaliapalong,,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful islam, Fr",1,Accessible - Sampled completely,,,,40_97d9779b-00ee-4f8f-8af5-ec73387cddc9.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,60,,145,,SRID=EPSG:4326;POINT(21.261020 92.074080),EPSG:4326,21.26102,92.07408,40_9a27584a-0999-4c7d-bdec-255990871c8a.jpg,South east corner,40_abecf492-4c25-4b83-a04c-d14a34e8790b.jpg,2,318,Another plot / Other,,,,,11:24,11,24
238,29/11/2016,2016,11,29,1,,FD Office,09:03,9,3,6,Karerhat Range Office,Karerhat Range Office,10:41,10,41,,SRID=EPSG:4326;POINT(91.758630 22.786678),EPSG:4326,92.45863,22.086678,"Chittagong
Chittagong
Fatikchhari
Bhujpur",999,Chittagong North Forest Division,Other,177,Narayanhat Range,469,Narayanhat,Narayanhat,,1,,Inventory Team 1,Md. Shahin Kabir,Md. Sarawar Jahan,1,Accessible - Sampled completely,,,,41_c7436d06-8b2b-49a4-8118-4541e3fb96e2.jpg,11:29,11,29,1,Centre,1,,Tree,MIM/Alb/chi,Albizia chinensis,,,,35,173,,10.65,,SRID=EPSG:4326;POINT(91.758560 22.786720),EPSG:4326,91.75856,22.78672,41_7418139b-f717-4667-8d7f-8a5993e2372b.jpg,,41_8535318c-53ac-4d9d-b039-a7a2bf2ffe7f.jpg,1,,FD Office,6,Karerhat Range Office,Karerhat Range Office,,15:51,15,51
315,30/11/2016,2016,11,30,1,,FD Office,06:50,6,50,70,Rajarkul Range Office,Rajarkul Range Office,09:13,9,13,,SRID=EPSG:4326;POINT(92.175297 21.086678),EPSG:4326,92.875297,20.386678,"Chittagong
Cox'S Bazar
Teknaf
Whykong",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,219,Whykheong Range,582,Raikhong,Raikhong,,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful islam, Fr.",1,Accessible - Sampled completely,,,,42_68215885-cd4f-43f5-9f9f-75e7587c917d.jpg,11:29,11,29,1,Centre,1,,Tree,TIL/Gre/ner,Grewia nervosa,,,,75,228,,139,,SRID=EPSG:4326;POINT(21.087510 92.176290),EPSG:4326,21.08751,92.17629,42_0cb331ef-6671-44fc-a885-757ba7125902.jpg,,42_83ea188c-3e5c-4f4b-81b8-21e0104537d2.jpg,2,316,Another plot / Other,,,,,12:59,12,59
316,30/11/2016,2016,11,30,2,315,Another plot / Other,14:23,14,23,,,,14:38,14,38,,SRID=EPSG:4326;POINT(92.191963 21.086678),EPSG:4326,92.891963,20.386678,"Chittagong
Cox'S Bazar
Teknaf
Whykong",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,219,Whykheong Range,582,Raikhong,Raikhong,,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful islam, Fr",1,Accessible - Sampled completely,,,,43_7187f555-0091-4d3f-bfab-889a84507f76.jpg,11:29,11,29,1,Centre,1,,Tree,MOR/Fic/beg,Ficus benghalensis,,,,97.8,240,,35,,SRID=EPSG:4326;POINT(21.086830 92.192250),EPSG:4326,21.08683,92.19225,43_3530482c-314d-47b1-a8d8-136a9861e4eb.jpg,,43_e110c8ed-448e-4e1b-bcb2-1495ce725570.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,,17:10,17,10
306,13/12/2016,2016,12,13,1,,FD Office,07:36,7,36,70,Rajarkul Range Office,Rajarkul Range Office,09:36,9,36,,SRID=EPSG:4326;POINT(92.108630 21.486678),EPSG:4326,92.80863,20.786678,"Chittagong
Cox'S Bazar
Ramu
Joarianala",26,Cox'sbazar North Forest,Cox'sbazar North  Forest,205,Joarinala Range,543,Joarianala,Joarianala,,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful islam, Fr.",1,Accessible - Sampled completely,,,,44_45d28399-c869-42b2-8e3e-b97b8307c8dd.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,355,,418,,SRID=EPSG:4326;POINT(21.482920 92.108970),EPSG:4326,21.48292,92.10897,44_f753e751-f16a-4dc8-8051-a08feafc5924.jpg,switch gate,44_68b2f29b-9295-4d66-aeab-0b492b6bcd53.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,,16:25,16,25
1520,29/11/2016,2016,11,29,1,,FD Office,07:20,7,20,92,Manpura Range Office,Manpura Range Office,08:02,8,2,,SRID=EPSG:4326;POINT(90.975296 22.286678),EPSG:4326,91.675296,21.586678,"Barisal
Bhola
Manpura
Hajirhat",38,Bhola Coastal Forest,Bhola Coastal Forest,296,Manpura Range,689,Hajirhat,Hajirhat,,11,,Inventory Team 11,Md Farid Meah,Md Abu Sufian,1,Accessible - Sampled completely,,,,45_3e759435-7a0c-4086-8aab-d0779946f73a.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,327,,31,,SRID=EPSG:4326;POINT(90.975490 22.286470),EPSG:4326,90.97549,22.28647,45_58721a0d-ef96-4ef1-8cb5-b554c0415ef5.jpg,North West corner of Md  Samsul hoques House,45_b9ba939e-4d45-4db7-8caa-20cc34c8c41f.jpg,2,1521,Another plot / Other,,,,,04:45,4,45
1521,29/11/2016,2016,11,29,2,1520,Another plot / Other,11:45,11,45,,,,13:02,13,2,,SRID=EPSG:4326;POINT(91.025296 22.286678),EPSG:4326,91.725296,21.586678,"Barisal
Bhola
Manpura
Hajirhat",38,Bhola Coastal Forest,Bhola Coastal Forest,296,Manpura Range,689,Hajirhat,Hajirhat,,11,,Inventory Team 11,Md Farid Meah,Md Abu Sufian,1,Accessible - Sampled completely,,,,46_bef7e3a7-781a-42c3-a025-76d0b7b90d7c.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,36.8,236,,9.6,,SRID=EPSG:4326;POINT(91.025360 22.286770),EPSG:4326,91.02536,22.28677,46_f44e43bc-d0d6-4fa1-b0df-a24ca96ec824.jpg,Forking above DBH,46_3142e6e3-9fb4-4907-b10e-81acf4b29d2a.jpg,1,,FD Office,92,Manpura Range Office,Manpura Range Office,,04:46,4,46
1519,30/11/2016,2016,11,30,1,,FD Office,07:02,7,2,92,Manpura Range Office,Manpura Range Office,10:05,10,5,,SRID=EPSG:4326;POINT(90.891963 22.111678),EPSG:4326,91.591963,21.411678,"Barisal
Bhola
Manpura
Dakshin Sakuchia",38,Bhola Coastal Forest,Bhola Coastal Forest,296,Manpura Range,999,pachakuralia beat,Other,,11,,Inventory Team 11,Md. Farid meah,Md. Abu sufian,1,Accessible - Sampled completely,,,,47_d6627fae-067e-488c-a79b-4a99a69edc13.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,15.6,175,,15.04,,SRID=EPSG:4326;POINT(90.891960 22.111800),EPSG:4326,90.89196,22.1118,47_73102def-0299-490d-a27f-201e3b70abd3.jpg,North weast corner of centre point. Forking above ground level,47_8da752fb-b940-444c-9a19-df5d0c92549e.jpg,1,,FD Office,999,pachakuralia beat office,Other,,13:59,13,59
304,14/12/2016,2016,12,14,1,,FD Office,07:23,7,23,70,Rajarkul Range Office,Rajarkul Range Office,09:59,9,59,,SRID=EPSG:4326;POINT(92.175297 21.461678),EPSG:4326,92.875297,20.761678,"Chittagong
Cox'S Bazar
Ramu
Garjania",26,Cox'sbazar North Forest,Cox'sbazar North  Forest,206,Bakkhali Range,546,Gilatoli,Gilatoli,,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful Islam, Fr.",1,Accessible - Sampled completely,,,,48_379995b6-8225-471b-8cb2-c566882a59e8.jpg,11:29,11,29,1,Centre,1,,Tree,MIM/Alb/ric,Albizia richardiana,,,,26.1,157,,110,,SRID=EPSG:4326;POINT(21.462580 92.174870),EPSG:4326,21.46258,92.17487,48_dafb1728-34e2-4ac0-a3ae-663456875331.jpg,,48_6180e3c8-765d-496a-aa07-e28ba24d4bae.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,,15:47,15,47
1505,13/12/2016,2016,12,13,1,,FD Office,07:01,7,1,87,Char Fashion Range Office,Char Fashion Range Office,11:02,11,2,,SRID=EPSG:4326;POINT(90.825296 21.986678),EPSG:4326,91.525296,21.286678,"Barisal
Bhola
Char Fasson
Jahanpur",38,Bhola Coastal Forest,Bhola Coastal Forest,,,691,Kalkini,Kalkini,,11,,Inventory Team 11,Md  Farid  Meah,Md  Abu. Sufian,1,Accessible - Sampled completely,,,,49_985903ad-a473-49c0-ac4d-bfa3a8cda7de.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,32,352,,3.44,,SRID=EPSG:4326;POINT(90.825290 21.986630),EPSG:4326,90.82529,21.98663,49_ad1d48ef-aeea-4f9a-879e-ac5f7d9bc0d0.jpg,,49_452bcc08-3344-401f-acb7-737f700dab6c.jpg,1,,FD Office,90,Dhal CharRange Office,Dhal CharRange Office,,16:51,16,51
1502,15/12/2016,2016,12,15,1,,FD Office,07:14,7,14,90,Dhal CharRange Office,Dhal CharRange Office,10:27,10,27,,SRID=EPSG:4326;POINT(90.808630 21.911678),EPSG:4326,91.50863,21.211678,"Barisal
Bhola
Char Fasson
Dhal Char",38,Bhola Coastal Forest,Bhola Coastal Forest,,,758,Dhal char,Dhal char,,11,,Inventory Team 11,Md Farid Meah,Md Abu Sufian,1,Accessible - Sampled completely,,,,50_33590a69-a6e7-4a5d-96e1-48f2bff0fa45.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,20.4,194,,1.7,,SRID=EPSG:4326;POINT(90.808620 21.911720),EPSG:4326,90.80862,21.91172,50_8d0703d2-3bd2-48f5-9e23-76883e26bfce.jpg,,50_b292d571-5bdf-4d9e-b4c8-8380e5e54364.jpg,1,,FD Office,90,Dhal CharRange Office,Dhal CharRange Office,,16:33,16,33
1494,16/12/2016,2016,12,16,1,,FD Office,06:40,6,40,90,Dhal CharRange Office,Dhal CharRange Office,08:54,8,54,,SRID=EPSG:4326;POINT(90.675296 21.936678),EPSG:4326,91.375296,21.236678,"Barisal
Bhola
Char Fasson
Char Kukri Mukri",38,Bhola Coastal Forest,Bhola Coastal Forest,,,999,Char Patila,Other,,11,,Inventory Team 11,Md Farid Meah,Md Abu sufian,1,Accessible - Sampled completely,,,,51_f9c86560-89ca-43b0-a5de-14f2739806e6.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,60.1,141,,6.7,,SRID=EPSG:4326;POINT(90.675320 21.936730),EPSG:4326,90.67532,21.93673,51_a01ab448-f279-41f8-8805-db0d59da7f52.jpg,,51_86ddc7e6-6f07-4e8c-84a4-d6642d337055.jpg,1,,FD Office,91,Char Kukri Mukri Range Office,Char Kukri Mukri Range Office,,15:22,15,22
1501,14/12/2016,2016,12,14,1,,FD Office,07:17,7,17,90,Dhal CharRange Office,Dhal CharRange Office,10:36,10,36,,SRID=EPSG:4326;POINT(90.791963 21.886678),EPSG:4326,91.491963,21.186678,"Barisal
Bhola
Char Fasson
Dhal Char",38,Bhola Coastal Forest,Bhola Coastal Forest,,,758,Dhal char,Dhal char,,11,,Inventory Team 11,Md Farid Meah,Md Abu Sufian,1,Accessible - Sampled completely,,,,52_f22922a5-105f-4c3a-b881-98915e541516.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,27.9,343,,3.1,,SRID=EPSG:4326;POINT(90.791960 21.886640),EPSG:4326,90.79196,21.88664,52_133a8d8e-4f5c-4482-a3d6-80ab01ad394f.jpg,,52_6ee1785a-31db-404e-8650-e24b42d84295.jpg,1,,FD Office,90,Dhal CharRange Office,Dhal CharRange Office,,16:15,16,15
1499,17/12/2016,2016,12,17,1,,FD Office,07:04,7,4,91,Char Kukri Mukri Range Office,Char Kukri Mukri Range Office,09:54,9,54,,SRID=EPSG:4326;POINT(90.691963 21.986678),EPSG:4326,91.391963,21.286678,"Barisal
Bhola
Char Fasson
Char Manika",38,Bhola Coastal Forest,Bhola Coastal Forest,,,694,Kukrimukri,Kukrimukri,,11,,Inventory Team 11,Md Farid Meah,Md Abu Sufian,1,Accessible - Sampled completely,,,,53_d884a2ae-06c8-4a4c-b246-fdbfbdadbab9.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,21.8,169,,4.5,,SRID=EPSG:4326;POINT(90.691960 21.986730),EPSG:4326,90.69196,21.98673,53_4c285d7e-091e-4b42-bccc-87dfd8adb62e.jpg,,53_63b73583-4d4e-413b-917e-2a37250c3d4f.jpg,1,,FD Office,91,Char Kukri Mukri Range Office,Char Kukri Mukri Range Office,,15:27,15,27
308,15/12/2016,2016,12,15,1,,FD Office,07:04,7,4,70,Rajarkul Range Office,Rajarkul Range Office,09:57,9,57,,SRID=EPSG:4326;POINT(92.191963 21.436678),EPSG:4326,92.891963,20.736678,"Chittagong
Cox'S Bazar
Ramu
Kachhapia",26,Cox'sbazar North Forest,Cox'sbazar North  Forest,206,Bakkhali Range,999,Kochhopia,Other,Gilatoli beat,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful islam, Fr",1,Accessible - Sampled completely,,,,54_d737b4ac-e122-4c06-8bfa-cd707cea3990.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,246,,172,,SRID=EPSG:4326;POINT(21.437290 92.193470),EPSG:4326,21.43729,92.19347,54_c0aa9dd5-5aad-4064-92cc-9028fa835d76.jpg,Kochhopia islamia balika madrasha.,54_a24f9635-3dab-46d6-b435-f25d36a84a49.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,,12:51,12,51
1550,16/12/2016,2016,12,16,1,,FD Office,07:35,7,35,70,Rajarkul Range Office,Rajarkul Range Office,10:25,10,25,,SRID=EPSG:4326;POINT(92.308630 20.836678),EPSG:4326,93.00863,20.136678,"Chittagong
Cox'S Bazar
Teknaf
Sabrang",41,Chittagong Coastal Forest,Chittagong Coastal Forest,327,Teknaf Range,794,Shahparidwip,Shahparidwip,,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful islam, Fr.",2,Partially accessible,4,,Water,55_178a96f1-0212-4351-8238-436c9bd8c788.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,3,,117,,SRID=EPSG:4326;POINT(20.835630 92.308590),EPSG:4326,20.83563,92.30859,55_8c33a690-9652-48d5-8b28-0fbb4f8afd6e.jpg,South east corner of boundary wall.,55_c9366177-fc8b-459d-9ef4-13cdf24ad8ea.jpg,2,,Another plot / Other,,,,,16:38,16,38
